split,dataset,example_id,condition,evidence_recall,precision,mrr,ndcg,any_hit,path_completion,missed_evidence,requested_chunks,requested_token_budget,materialized_chunks,materialized_tokens,selected_chunk_ids,positive_chunk_ids,positive_indices,graph_facets,graph_edges,graph_memory_bytes,graph_ms,cluster_ms,score_ms,selection_ms,routing_ms,cluster_iterations,cluster_converged,peak_graph_gpu_bytes,device
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,paper26_bm25,0.75,0.75,1.0,0.75369761125927,1.0,0.0,0.25,4,128,0,0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=11,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9,2|3|7|24,0,0,0,0.0,0.0,0.0,7.850499823689461,7.850499823689461,0,0,0,cuda
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,paper26_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9,2|3|7|24,0,0,0,0.0,0.0,0.0,15.017699915915728,15.017699915915728,0,0,0,cuda
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,graph_cc_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=18,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9,2|3|7|24,3,52,1936,6.350999930873513,8.67950008250773,0.6234000902622938,9.345600148662925,24.99950025230646,6,1,9128448,cuda
test,2wikimultihopqa,0017cac508be11ebbd8aac1f6bf848b6,graph_label_propagation_hybrid,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=0,benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=15|benchmark://2wikimultihopqa/0017cac508be11ebbd8aac1f6bf848b6#chunk=9,2|3|7|24,6,52,1936,3.2084002159535885,14.515099814161658,0.6873998790979385,12.114300159737468,30.525200068950653,3,1,9146368,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,global_semantic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=34|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,1.0545998811721802,0.8162998128682375,1.8708996940404177,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,paper25_multiscale,0.25,0.25,1.0,0.3903800499921017,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=33,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,0.7066000252962112,0.8036999497562647,1.510299975052476,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,paper25_clause,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=17|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=33,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,0.4765000194311142,0.7420999463647604,1.2185999657958746,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=13|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,0.44340011663734913,0.7007999811321497,1.1442000977694988,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph_cc,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=17,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,4,44,1664,4.339400213211775,8.484499994665384,0.6812000647187233,0.7078000344336033,14.212900307029486,4,1,9317888,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph_label_propagation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=13,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,6,44,1664,4.205200122669339,55.3534000646323,1.5151998959481716,0.700599979609251,61.77440006285906,11,0,9339904,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,paper26_bm25,0.5,0.5,1.0,0.6366824387328317,1.0,0.0,0.5,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=28|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=15,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,0.0,11.263499967753887,11.263499967753887,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,paper26_hybrid,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=33|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=36,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,0,0,0,0.0,0.0,0.0,15.429900027811527,15.429900027811527,0,0,0,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph_cc_hybrid,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=33|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=36,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,4,44,1664,4.339400213211775,8.484499994665384,0.6812000647187233,14.301300048828125,27.806400321424007,4,1,9317888,cuda
test,2wikimultihopqa,001ad110086911ebbd5eac1f6bf848b6,graph_label_propagation_hybrid,0.25,0.25,0.5,0.24630238874073,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=24|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=33|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=36,benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=29|benchmark://2wikimultihopqa/001ad110086911ebbd5eac1f6bf848b6#chunk=30,0|1|22|24,6,44,1664,4.205200122669339,55.3534000646323,1.5151998959481716,14.40720004029572,75.48100012354553,11,0,9339904,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,global_semantic,0.25,0.5,0.5,0.44149241373678083,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,1.5422999858856201,1.0050998535007238,2.547399839386344,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,paper25_multiscale,0.125,0.25,1.0,0.3903800499921017,1.0,0.0,0.875,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=21|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,0.8775000460445881,0.9605998639017344,1.8380999099463224,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,paper25_clause,0.125,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.875,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=25|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,0.758900074288249,1.0281000286340714,1.7870001029223204,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,embedding_kmeans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=25|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=21,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,0.7638998795300722,0.8795999456197023,1.6434998251497746,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,graph_cc,0.125,0.25,0.3333333333333333,0.19519002499605084,1.0,0.0,0.875,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=25|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,1,58,2104,5.7830000296235085,6.835500011220574,1.121200155466795,0.8939001709222794,14.633600367233157,8,1,9259520,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,graph_label_propagation,0.25,0.5,0.5,0.44149241373678083,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=2,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,4,58,2104,5.654799984768033,26.101100025698543,0.7006998639553785,0.8738001342862844,33.33040000870824,5,1,9269248,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,paper26_bm25,0.25,0.5,1.0,0.6366824387328317,1.0,0.0,0.75,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=18|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=20,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,0.0,10.568999918177724,10.568999918177724,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,paper26_hybrid,0.375,0.75,1.0,0.8048099750039491,1.0,0.0,0.625,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,0,0,0,0.0,0.0,0.0,11.55309984460473,11.55309984460473,0,0,0,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,graph_cc_hybrid,0.375,0.75,1.0,0.8048099750039491,1.0,0.0,0.625,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,1,58,2104,5.7830000296235085,6.835500011220574,1.121200155466795,12.517699971795082,26.25740016810596,8,1,9259520,cuda
test,2wikimultihopqa,00223e06084a11ebbd55ac1f6bf848b6,graph_label_propagation_hybrid,0.375,0.75,1.0,0.8048099750039491,1.0,0.0,0.625,4,128,0,0,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=12|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1,benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=0|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=1|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=10|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=11|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=26|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=27|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=5|benchmark://2wikimultihopqa/00223e06084a11ebbd55ac1f6bf848b6#chunk=6,0|1|2|3|19|20|25|26,4,58,2104,5.654799984768033,26.101100025698543,0.7006998639553785,11.656800052151084,44.11339992657304,5,1,9269248,cuda
