protocol_revision,model,case_id,case_class,seed,baseline,expected_initial_action,decision_target_action,predicted_action,mechanism_correct,recognized_insufficient,under_expansion,over_expansion,evidence_recall,task_success,answer,expected_answer,compact_tokens,visible_tokens,materialized_tokens,materialized_bytes,network_bytes,active_kv_bytes,expansions,explicit_expansions,pra_selected_chunks,round_trips,model_passes,decision_latency_seconds,answer_latency_seconds,decision_error,decision_raw,full_ceiling_eligible
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,53,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,STOCK-02-OK,174,200,27,105,105,0,1,1,0,1,2,1.4812307001557201,1.532141000032425,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,FULL,CALL_TOOL,,,0,0,0,0,1,1,STOCK-02-OK,STOCK-02-OK,174,335,0,0,0,0,0,0,0,0,1,0.0,1.8749631000682712,,,1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,COMPACT_ONLY,CALL_TOOL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,174,174,0,0,0,0,0,0,0,0,1,0.0,1.0838196000549942,,,1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,PRA_AUTO,CALL_TOOL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,STOCK-02-OK,174,174,0,0,0,0,0,0,2,0,1,0.0,1.0838196000549942,,,1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,MODEL_ESCALATION,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,174,174,0,0,0,0,0,0,0,0,2,1.5846237000077963,1.0838196000549942,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,PRA_PLUS_MODEL,CALL_TOOL,CALL_TOOL,CONTINUE,0,0,1,0,0,0,UNKNOWN,STOCK-02-OK,174,174,0,0,0,0,0,0,2,0,2,1.5846237000077963,1.0838196000549942,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c5-inventory,C5_TOOL,71,CCR_TOOL,CALL_TOOL,,RETRIEVE,1,1,1,0,0,0,UNKNOWN,STOCK-02-OK,174,200,27,105,105,0,1,1,0,1,2,1.4763997001573443,1.5291349000763148,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,FULL,CONTINUE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,0,0,1,1,0.0,3.6744916001334786,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.4655242001172155,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.4655242001172155,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,2,1.63690340006724,1.4655242001172155,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,2,1.63690340006724,1.4655242001172155,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,11,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,1,0,1,2,1.7413893998600543,3.6744916001334786,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,FULL,CONTINUE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,0,0,1,1,0.0,3.830125099979341,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.2526843999512494,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.2526843999512494,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,2,1.6050824001431465,1.2526843999512494,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,2,1.6050824001431465,1.2526843999512494,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,23,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,1,0,1,2,1.6943218000233173,3.830125099979341,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,FULL,CONTINUE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,0,0,1,1,0.0,3.786744900047779,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.426149900071323,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.426149900071323,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,2,1.4298465000465512,1.426149900071323,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,2,1.4298465000465512,1.426149900071323,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,37,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,1,0,1,2,1.7789507999550551,3.786744900047779,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,FULL,CONTINUE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,0,0,1,1,0.0,3.804216899909079,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.4085164000280201,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.4085164000280201,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,2,1.6236953001935035,1.4085164000280201,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,2,1.6236953001935035,1.4085164000280201,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,53,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,1,0,1,2,1.7167644000146538,3.804216899909079,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,FULL,CONTINUE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,0,0,1,1,0.0,3.9048555998597294,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,COMPACT_ONLY,CONTINUE,,CONTINUE,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,1,0.0,1.2597147999331355,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,PRA_AUTO,CONTINUE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,1,0.0,1.2597147999331355,,,1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,MODEL_ESCALATION,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,0,0,2,1.6913822998758405,1.2597147999331355,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,PRA_PLUS_MODEL,CONTINUE,CONTINUE,CONTINUE,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,265,0,0,0,0,0,0,2,0,2,1.6913822998758405,1.2597147999331355,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c0-identity,C0_CONTINUE,71,CCR_TOOL,CONTINUE,,RETRIEVE,0,1,0,1,1,1,IDENTITY-03-OK,IDENTITY-03-OK,265,666,401,1603,1603,0,1,1,0,1,2,1.723968500038609,3.9048555998597294,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,0,0,1,1,0.0,1.974964499939233,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.052240600110963,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.052240600110963,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,2,1.6439396999776363,1.052240600110963,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,2,1.6439396999776363,1.052240600110963,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,11,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,1,0,1,2,1.449189499951899,1.974964499939233,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,0,0,1,1,0.0,1.9671316999010742,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0697701000608504,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0697701000608504,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,2,1.6004831998143345,1.0697701000608504,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,2,1.6004831998143345,1.0697701000608504,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,23,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,1,0,1,2,1.479465499985963,1.9671316999010742,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,0,0,1,1,0.0,1.9438287999946624,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0567161000799388,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0567161000799388,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,2,1.5585457000415772,1.0567161000799388,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,2,1.5585457000415772,1.0567161000799388,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,37,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,1,0,1,2,1.3455950000789016,1.9438287999946624,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,0,0,1,1,0.0,1.9352158000692725,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0671144998632371,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0671144998632371,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,2,1.5735291000455618,1.0671144998632371,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,2,1.5735291000455618,1.0671144998632371,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,53,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,1,0,1,2,1.481625499902293,1.9352158000692725,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,FULL,MATERIALIZE_FULL,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,0,0,1,1,0.0,1.9757093000225723,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,COMPACT_ONLY,MATERIALIZE_FULL,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,1,0.0,1.0545010000932962,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,PRA_AUTO,MATERIALIZE_FULL,,PRA_AUTO,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,1,0.0,1.0545010000932962,,,1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,MODEL_ESCALATION,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,0,0,2,1.5988356000743806,1.0545010000932962,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,PRA_PLUS_MODEL,MATERIALIZE_FULL,MATERIALIZE_FULL,CONTINUE,0,0,1,0,0,0,UNKNOWN,IDENTITY-03-OK,163,163,0,0,0,0,0,0,2,0,2,1.5988356000743806,1.0545010000932962,,"<think>

</think>

{""context_action"":""CONTINUE""}",1
progressive-context-v1,qwen3:0.6b,c1-identity,C1_FULL,71,CCR_TOOL,MATERIALIZE_FULL,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,163,213,49,195,195,0,1,1,0,1,2,1.4759041001088917,1.9757093000225723,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,0,0,1,1,0.0,3.8691519000567496,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,255,255,0,0,0,0,0,0,0,0,1,0.0,0.9578046000096947,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,301,46,182,182,0,1,0,2,1,1,0.0,1.5912444998975843,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.749033700209111,3.8691519000567496,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,702,447,1785,1785,0,2,1,2,2,2,1.4000511998310685,3.9720078997779638,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,11,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.7387496998999268,3.8691519000567496,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,0,0,1,1,0.0,3.801596499979496,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,255,255,0,0,0,0,0,0,0,0,1,0.0,0.8562161000445485,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,301,46,182,182,0,1,0,2,1,1,0.0,1.5269839998800308,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.756812300067395,3.801596499979496,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,702,447,1785,1785,0,2,1,2,2,2,1.5023964000865817,3.798699200153351,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,23,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.7645782998297364,3.801596499979496,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,0,0,1,1,0.0,3.811407599831,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,255,255,0,0,0,0,0,0,0,0,1,0.0,1.061748299980536,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,301,46,182,182,0,1,0,2,1,1,0.0,1.4926404999569058,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,MODEL_ESCALATION,MATERIALIZE_MORE,MATERIALIZE_MORE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.5456926999613643,3.811407599831,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,PRA_PLUS_MODEL,MATERIALIZE_MORE,CONTINUE,MATERIALIZE_FULL,0,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,702,447,1785,1785,0,2,1,2,2,2,1.5706819999031723,3.9947317999321967,,"<think>

</think>

{""context_action"":""MATERIALIZE_FULL""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,37,CCR_TOOL,MATERIALIZE_MORE,,RETRIEVE,1,1,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,1,0,1,2,1.5778166998643428,3.811407599831,,"<think>

</think>

{""decision"": ""retrieve""}",1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,53,FULL,MATERIALIZE_MORE,,,0,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,656,401,1603,1603,0,1,0,0,1,1,0.0,3.8078213001135737,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,53,COMPACT_ONLY,MATERIALIZE_MORE,,CONTINUE,0,0,0,0,0,0,UNKNOWN,IDENTITY-03-OK,255,255,0,0,0,0,0,0,0,0,1,0.0,1.0233741998672485,,,1
progressive-context-v1,qwen3:0.6b,c2-identity,C2_MORE,53,PRA_AUTO,MATERIALIZE_MORE,,PRA_AUTO,1,0,0,0,1,1,IDENTITY-03-OK,IDENTITY-03-OK,255,301,46,182,182,0,1,0,2,1,1,0.0,1.4173743999563158,,,1
