case_id,event_sequence,record_id,relevant,task_id
dag-n16-r6-s23,24,t10:record:0,1,t10
dag-n16-r6-s23,25,t8:record:0,1,t8
dag-n16-r6-s23,26,t6:record:0,1,t6
dag-n16-r6-s23,27,t4:record:0,1,t4
dag-n16-r6-s23,28,t15:record:0,1,t15
dag-n16-r6-s23,29,t0:record:0,1,t0
dag-n16-r6-s23,30,t1:record:0,1,t1
dag-n16-r6-s23,31,t13:record:0,1,t13
dag-n16-r6-s23,32,t14:record:0,1,t14
dag-n16-r6-s23,33,t9:record:0,1,t9
dag-n16-r6-s23,34,t13:record:1,0,t13
dag-n16-r6-s23,35,t5:record:1,0,t5
dag-n16-r6-s23,36,t8:record:1,0,t8
dag-n16-r6-s23,37,t2:record:1,0,t2
dag-n16-r6-s23,38,t14:record:1,0,t14
dag-n16-r6-s23,39,t4:record:1,0,t4
dag-n16-r6-s23,40,t11:record:1,0,t11
dag-n16-r6-s23,41,t6:record:1,0,t6
dag-n16-r6-s23,42,t12:record:1,0,t12
dag-n16-r6-s23,43,t10:record:1,0,t10
dag-n16-r6-s23,44,t1:record:1,0,t1
dag-n16-r6-s23,45,t15:record:1,0,t15
dag-n16-r6-s23,46,t7:record:1,0,t7
dag-n16-r6-s23,47,t9:record:1,0,t9
dag-n16-r6-s23,48,t3:record:1,0,t3
dag-n16-r6-s23,49,t0:record:1,0,t0
dag-n16-r6-s23,50,t6:record:2,0,t6
dag-n16-r6-s23,51,t12:record:2,0,t12
dag-n16-r6-s23,52,t15:record:2,0,t15
dag-n16-r6-s23,53,t0:record:2,0,t0
dag-n16-r6-s23,54,t7:record:2,0,t7
dag-n16-r6-s23,55,t11:record:2,0,t11
dag-n16-r6-s23,56,t4:record:2,0,t4
dag-n16-r6-s23,57,t8:record:2,0,t8
dag-n16-r6-s23,58,t13:record:2,0,t13
dag-n16-r6-s23,59,t3:record:2,0,t3
dag-n16-r6-s23,60,t14:record:2,0,t14
dag-n16-r6-s23,61,t2:record:2,0,t2
dag-n16-r6-s23,62,t10:record:2,0,t10
dag-n16-r6-s23,63,t5:record:2,0,t5
dag-n16-r6-s23,64,t9:record:2,0,t9
dag-n16-r6-s23,65,t1:record:2,0,t1
dag-n16-r6-s23,66,t3:record:3,0,t3
dag-n16-r6-s23,67,t0:record:3,0,t0
dag-n16-r6-s23,68,t5:record:3,0,t5
dag-n16-r6-s23,69,t1:record:3,0,t1
dag-n16-r6-s23,70,t6:record:3,0,t6
dag-n16-r6-s23,71,t13:record:3,0,t13
dag-n16-r6-s23,72,t4:record:3,0,t4
dag-n16-r6-s23,73,t8:record:3,0,t8
dag-n16-r6-s23,74,t14:record:3,0,t14
dag-n16-r6-s23,75,t2:record:3,0,t2
dag-n16-r6-s23,76,t11:record:3,0,t11
dag-n16-r6-s23,77,t10:record:3,0,t10
dag-n16-r6-s23,78,t7:record:3,0,t7
dag-n16-r6-s23,79,t12:record:3,0,t12
dag-n16-r6-s23,80,t9:record:3,0,t9
dag-n16-r6-s23,81,t15:record:3,0,t15
dag-n16-r6-s23,82,t3:record:4,0,t3
dag-n16-r6-s23,83,t13:record:4,0,t13
dag-n16-r6-s23,84,t14:record:4,0,t14
dag-n16-r6-s23,85,t8:record:4,0,t8
dag-n16-r6-s23,86,t7:record:4,0,t7
dag-n16-r6-s23,87,t15:record:4,0,t15
dag-n16-r6-s23,88,t12:record:4,0,t12
dag-n16-r6-s23,89,t5:record:4,0,t5
dag-n16-r6-s23,90,t10:record:4,0,t10
dag-n16-r6-s23,91,t11:record:4,0,t11
dag-n16-r6-s23,92,t4:record:4,0,t4
dag-n16-r6-s23,93,t9:record:4,0,t9
dag-n16-r6-s23,94,t0:record:4,0,t0
dag-n16-r6-s23,95,t6:record:4,0,t6
dag-n16-r6-s23,96,t1:record:4,0,t1
dag-n16-r6-s23,97,t2:record:4,0,t2
dag-n16-r6-s23,98,t10:record:5,0,t10
dag-n16-r6-s23,99,t11:record:5,0,t11
dag-n16-r6-s23,100,t6:record:5,0,t6
dag-n16-r6-s23,101,t12:record:5,0,t12
dag-n16-r6-s23,102,t0:record:5,0,t0
dag-n16-r6-s23,103,t4:record:5,0,t4
dag-n16-r6-s23,104,t15:record:5,0,t15
dag-n16-r6-s23,105,t14:record:5,0,t14
dag-n16-r6-s23,106,t5:record:5,0,t5
dag-n16-r6-s23,107,t3:record:5,0,t3
dag-n16-r6-s23,108,t7:record:5,0,t7
dag-n16-r6-s23,109,t13:record:5,0,t13
dag-n16-r6-s23,110,t9:record:5,0,t9
dag-n16-r6-s23,111,t1:record:5,0,t1
dag-n16-r6-s23,112,t2:record:5,0,t2
dag-n16-r6-s23,113,t8:record:5,0,t8
dag-n16-r6-s37,18,t7:record:0,1,t7
dag-n16-r6-s37,19,t1:record:0,1,t1
dag-n16-r6-s37,20,t15:record:0,1,t15
dag-n16-r6-s37,21,t6:record:0,1,t6
dag-n16-r6-s37,22,t13:record:0,1,t13
dag-n16-r6-s37,23,t4:record:0,1,t4
dag-n16-r6-s37,24,t3:record:0,1,t3
dag-n16-r6-s37,25,t5:record:0,1,t5
dag-n16-r6-s37,26,t0:record:0,1,t0
dag-n16-r6-s37,27,t8:record:0,1,t8
dag-n16-r6-s37,28,t12:record:0,1,t12
dag-n16-r6-s37,29,t11:record:0,1,t11
dag-n16-r6-s37,30,t10:record:0,1,t10
dag-n16-r6-s37,31,t9:record:0,1,t9
dag-n16-r6-s37,32,t14:record:0,1,t14
dag-n16-r6-s37,33,t2:record:0,1,t2
dag-n16-r6-s37,34,t10:record:1,0,t10
dag-n16-r6-s37,35,t15:record:1,0,t15
dag-n16-r6-s37,36,t8:record:1,0,t8
dag-n16-r6-s37,37,t3:record:1,0,t3
dag-n16-r6-s37,38,t5:record:1,0,t5
dag-n16-r6-s37,39,t14:record:1,0,t14
dag-n16-r6-s37,40,t4:record:1,0,t4
dag-n16-r6-s37,41,t9:record:1,0,t9
dag-n16-r6-s37,42,t13:record:1,0,t13
dag-n16-r6-s37,43,t1:record:1,0,t1
dag-n16-r6-s37,44,t0:record:1,0,t0
dag-n16-r6-s37,45,t2:record:1,0,t2
dag-n16-r6-s37,46,t7:record:1,0,t7
dag-n16-r6-s37,47,t6:record:1,0,t6
dag-n16-r6-s37,48,t11:record:1,0,t11
dag-n16-r6-s37,49,t12:record:1,0,t12
dag-n16-r6-s37,50,t10:record:2,0,t10
dag-n16-r6-s37,51,t11:record:2,0,t11
dag-n16-r6-s37,52,t14:record:2,0,t14
dag-n16-r6-s37,53,t2:record:2,0,t2
dag-n16-r6-s37,54,t4:record:2,0,t4
dag-n16-r6-s37,55,t5:record:2,0,t5
dag-n16-r6-s37,56,t7:record:2,0,t7
dag-n16-r6-s37,57,t0:record:2,0,t0
dag-n16-r6-s37,58,t15:record:2,0,t15
dag-n16-r6-s37,59,t6:record:2,0,t6
dag-n16-r6-s37,60,t13:record:2,0,t13
dag-n16-r6-s37,61,t3:record:2,0,t3
dag-n16-r6-s37,62,t9:record:2,0,t9
dag-n16-r6-s37,63,t8:record:2,0,t8
dag-n16-r6-s37,64,t12:record:2,0,t12
dag-n16-r6-s37,65,t1:record:2,0,t1
dag-n16-r6-s37,66,t6:record:3,0,t6
dag-n16-r6-s37,67,t9:record:3,0,t9
dag-n16-r6-s37,68,t12:record:3,0,t12
dag-n16-r6-s37,69,t11:record:3,0,t11
dag-n16-r6-s37,70,t7:record:3,0,t7
dag-n16-r6-s37,71,t1:record:3,0,t1
dag-n16-r6-s37,72,t13:record:3,0,t13
dag-n16-r6-s37,73,t4:record:3,0,t4
dag-n16-r6-s37,74,t3:record:3,0,t3
dag-n16-r6-s37,75,t10:record:3,0,t10
dag-n16-r6-s37,76,t15:record:3,0,t15
dag-n16-r6-s37,77,t2:record:3,0,t2
dag-n16-r6-s37,78,t8:record:3,0,t8
dag-n16-r6-s37,79,t14:record:3,0,t14
dag-n16-r6-s37,80,t5:record:3,0,t5
dag-n16-r6-s37,81,t0:record:3,0,t0
dag-n16-r6-s37,82,t10:record:4,0,t10
dag-n16-r6-s37,83,t5:record:4,0,t5
dag-n16-r6-s37,84,t1:record:4,0,t1
dag-n16-r6-s37,85,t8:record:4,0,t8
dag-n16-r6-s37,86,t13:record:4,0,t13
dag-n16-r6-s37,87,t6:record:4,0,t6
dag-n16-r6-s37,88,t15:record:4,0,t15
dag-n16-r6-s37,89,t0:record:4,0,t0
dag-n16-r6-s37,90,t14:record:4,0,t14
dag-n16-r6-s37,91,t12:record:4,0,t12
dag-n16-r6-s37,92,t2:record:4,0,t2
dag-n16-r6-s37,93,t7:record:4,0,t7
dag-n16-r6-s37,94,t3:record:4,0,t3
dag-n16-r6-s37,95,t11:record:4,0,t11
dag-n16-r6-s37,96,t4:record:4,0,t4
dag-n16-r6-s37,97,t9:record:4,0,t9
dag-n16-r6-s37,98,t6:record:5,0,t6
dag-n16-r6-s37,99,t3:record:5,0,t3
dag-n16-r6-s37,100,t14:record:5,0,t14
dag-n16-r6-s37,101,t13:record:5,0,t13
dag-n16-r6-s37,102,t8:record:5,0,t8
dag-n16-r6-s37,103,t4:record:5,0,t4
dag-n16-r6-s37,104,t9:record:5,0,t9
dag-n16-r6-s37,105,t12:record:5,0,t12
dag-n16-r6-s37,106,t1:record:5,0,t1
dag-n16-r6-s37,107,t0:record:5,0,t0
dag-n16-r6-s37,108,t11:record:5,0,t11
dag-n16-r6-s37,109,t5:record:5,0,t5
dag-n16-r6-s37,110,t15:record:5,0,t15
dag-n16-r6-s37,111,t10:record:5,0,t10
dag-n16-r6-s37,112,t7:record:5,0,t7
dag-n16-r6-s37,113,t2:record:5,0,t2
dag-n16-r6-s53,18,t4:record:0,1,t4
dag-n16-r6-s53,19,t9:record:0,1,t9
dag-n16-r6-s53,20,t3:record:0,1,t3
dag-n16-r6-s53,21,t2:record:0,1,t2
dag-n16-r6-s53,22,t1:record:0,1,t1
dag-n16-r6-s53,23,t10:record:0,1,t10
dag-n16-r6-s53,24,t15:record:0,1,t15
dag-n16-r6-s53,25,t0:record:0,1,t0
dag-n16-r6-s53,26,t12:record:0,1,t12
dag-n16-r6-s53,27,t5:record:0,1,t5
dag-n16-r6-s53,28,t13:record:0,1,t13
dag-n16-r6-s53,29,t14:record:0,1,t14
dag-n16-r6-s53,30,t11:record:0,1,t11
dag-n16-r6-s53,31,t8:record:0,1,t8
dag-n16-r6-s53,32,t7:record:0,1,t7
dag-n16-r6-s53,33,t6:record:0,1,t6
dag-n16-r6-s53,34,t10:record:1,0,t10
dag-n16-r6-s53,35,t13:record:1,0,t13
dag-n16-r6-s53,36,t15:record:1,0,t15
dag-n16-r6-s53,37,t4:record:1,0,t4
dag-n16-r6-s53,38,t9:record:1,0,t9
dag-n16-r6-s53,39,t6:record:1,0,t6
dag-n16-r6-s53,40,t1:record:1,0,t1
dag-n16-r6-s53,41,t7:record:1,0,t7
dag-n16-r6-s53,42,t3:record:1,0,t3
dag-n16-r6-s53,43,t5:record:1,0,t5
dag-n16-r6-s53,44,t12:record:1,0,t12
dag-n16-r6-s53,45,t2:record:1,0,t2
dag-n16-r6-s53,46,t0:record:1,0,t0
dag-n16-r6-s53,47,t11:record:1,0,t11
dag-n16-r6-s53,48,t14:record:1,0,t14
dag-n16-r6-s53,49,t8:record:1,0,t8
dag-n16-r6-s53,50,t7:record:2,0,t7
dag-n16-r6-s53,51,t11:record:2,0,t11
dag-n16-r6-s53,52,t15:record:2,0,t15
dag-n16-r6-s53,53,t14:record:2,0,t14
dag-n16-r6-s53,54,t13:record:2,0,t13
dag-n16-r6-s53,55,t10:record:2,0,t10
dag-n16-r6-s53,56,t3:record:2,0,t3
dag-n16-r6-s53,57,t9:record:2,0,t9
dag-n16-r6-s53,58,t6:record:2,0,t6
dag-n16-r6-s53,59,t8:record:2,0,t8
dag-n16-r6-s53,60,t1:record:2,0,t1
dag-n16-r6-s53,61,t2:record:2,0,t2
dag-n16-r6-s53,62,t4:record:2,0,t4
dag-n16-r6-s53,63,t5:record:2,0,t5
dag-n16-r6-s53,64,t0:record:2,0,t0
dag-n16-r6-s53,65,t12:record:2,0,t12
dag-n16-r6-s53,66,t13:record:3,0,t13
dag-n16-r6-s53,67,t15:record:3,0,t15
dag-n16-r6-s53,68,t10:record:3,0,t10
dag-n16-r6-s53,69,t4:record:3,0,t4
dag-n16-r6-s53,70,t11:record:3,0,t11
dag-n16-r6-s53,71,t8:record:3,0,t8
dag-n16-r6-s53,72,t6:record:3,0,t6
dag-n16-r6-s53,73,t12:record:3,0,t12
dag-n16-r6-s53,74,t0:record:3,0,t0
dag-n16-r6-s53,75,t1:record:3,0,t1
dag-n16-r6-s53,76,t2:record:3,0,t2
dag-n16-r6-s53,77,t3:record:3,0,t3
dag-n16-r6-s53,78,t9:record:3,0,t9
dag-n16-r6-s53,79,t5:record:3,0,t5
dag-n16-r6-s53,80,t14:record:3,0,t14
dag-n16-r6-s53,81,t7:record:3,0,t7
dag-n16-r6-s53,82,t11:record:4,0,t11
dag-n16-r6-s53,83,t4:record:4,0,t4
dag-n16-r6-s53,84,t13:record:4,0,t13
dag-n16-r6-s53,85,t15:record:4,0,t15
dag-n16-r6-s53,86,t1:record:4,0,t1
dag-n16-r6-s53,87,t9:record:4,0,t9
dag-n16-r6-s53,88,t7:record:4,0,t7
dag-n16-r6-s53,89,t5:record:4,0,t5
dag-n16-r6-s53,90,t14:record:4,0,t14
dag-n16-r6-s53,91,t10:record:4,0,t10
dag-n16-r6-s53,92,t2:record:4,0,t2
dag-n16-r6-s53,93,t12:record:4,0,t12
dag-n16-r6-s53,94,t6:record:4,0,t6
dag-n16-r6-s53,95,t0:record:4,0,t0
dag-n16-r6-s53,96,t3:record:4,0,t3
dag-n16-r6-s53,97,t8:record:4,0,t8
dag-n16-r6-s53,98,t5:record:5,0,t5
dag-n16-r6-s53,99,t13:record:5,0,t13
dag-n16-r6-s53,100,t10:record:5,0,t10
dag-n16-r6-s53,101,t14:record:5,0,t14
dag-n16-r6-s53,102,t0:record:5,0,t0
dag-n16-r6-s53,103,t8:record:5,0,t8
dag-n16-r6-s53,104,t12:record:5,0,t12
dag-n16-r6-s53,105,t15:record:5,0,t15
dag-n16-r6-s53,106,t6:record:5,0,t6
dag-n16-r6-s53,107,t1:record:5,0,t1
dag-n16-r6-s53,108,t4:record:5,0,t4
dag-n16-r6-s53,109,t9:record:5,0,t9
dag-n16-r6-s53,110,t3:record:5,0,t3
dag-n16-r6-s53,111,t7:record:5,0,t7
dag-n16-r6-s53,112,t2:record:5,0,t2
dag-n16-r6-s53,113,t11:record:5,0,t11
dag-n16-r6-s71,18,t5:record:0,1,t5
dag-n16-r6-s71,19,t14:record:0,1,t14
dag-n16-r6-s71,20,t13:record:0,1,t13
dag-n16-r6-s71,21,t6:record:0,1,t6
dag-n16-r6-s71,22,t7:record:0,1,t7
dag-n16-r6-s71,23,t1:record:0,1,t1
dag-n16-r6-s71,24,t11:record:0,1,t11
dag-n16-r6-s71,25,t15:record:0,1,t15
dag-n16-r6-s71,26,t3:record:0,1,t3
dag-n16-r6-s71,27,t2:record:0,1,t2
dag-n16-r6-s71,28,t4:record:0,1,t4
dag-n16-r6-s71,29,t0:record:0,1,t0
dag-n16-r6-s71,30,t12:record:0,1,t12
dag-n16-r6-s71,31,t9:record:0,1,t9
dag-n16-r6-s71,32,t8:record:0,1,t8
dag-n16-r6-s71,33,t10:record:0,1,t10
dag-n16-r6-s71,34,t12:record:1,0,t12
dag-n16-r6-s71,35,t3:record:1,0,t3
dag-n16-r6-s71,36,t1:record:1,0,t1
dag-n16-r6-s71,37,t6:record:1,0,t6
dag-n16-r6-s71,38,t4:record:1,0,t4
dag-n16-r6-s71,39,t10:record:1,0,t10
dag-n16-r6-s71,40,t15:record:1,0,t15
dag-n16-r6-s71,41,t9:record:1,0,t9
dag-n16-r6-s71,42,t14:record:1,0,t14
dag-n16-r6-s71,43,t2:record:1,0,t2
dag-n16-r6-s71,44,t7:record:1,0,t7
dag-n16-r6-s71,45,t5:record:1,0,t5
dag-n16-r6-s71,46,t8:record:1,0,t8
dag-n16-r6-s71,47,t11:record:1,0,t11
dag-n16-r6-s71,48,t13:record:1,0,t13
dag-n16-r6-s71,49,t0:record:1,0,t0
dag-n16-r6-s71,50,t8:record:2,0,t8
dag-n16-r6-s71,51,t9:record:2,0,t9
dag-n16-r6-s71,52,t14:record:2,0,t14
dag-n16-r6-s71,53,t11:record:2,0,t11
dag-n16-r6-s71,54,t15:record:2,0,t15
dag-n16-r6-s71,55,t12:record:2,0,t12
dag-n16-r6-s71,56,t10:record:2,0,t10
dag-n16-r6-s71,57,t2:record:2,0,t2
dag-n16-r6-s71,58,t3:record:2,0,t3
dag-n16-r6-s71,59,t0:record:2,0,t0
dag-n16-r6-s71,60,t1:record:2,0,t1
dag-n16-r6-s71,61,t7:record:2,0,t7
dag-n16-r6-s71,62,t6:record:2,0,t6
dag-n16-r6-s71,63,t13:record:2,0,t13
dag-n16-r6-s71,64,t5:record:2,0,t5
dag-n16-r6-s71,65,t4:record:2,0,t4
dag-n16-r6-s71,66,t11:record:3,0,t11
dag-n16-r6-s71,67,t12:record:3,0,t12
dag-n16-r6-s71,68,t14:record:3,0,t14
dag-n16-r6-s71,69,t4:record:3,0,t4
dag-n16-r6-s71,70,t15:record:3,0,t15
dag-n16-r6-s71,71,t7:record:3,0,t7
dag-n16-r6-s71,72,t2:record:3,0,t2
dag-n16-r6-s71,73,t9:record:3,0,t9
dag-n16-r6-s71,74,t13:record:3,0,t13
dag-n16-r6-s71,75,t10:record:3,0,t10
dag-n16-r6-s71,76,t1:record:3,0,t1
dag-n16-r6-s71,77,t0:record:3,0,t0
dag-n16-r6-s71,78,t6:record:3,0,t6
dag-n16-r6-s71,79,t3:record:3,0,t3
dag-n16-r6-s71,80,t5:record:3,0,t5
dag-n16-r6-s71,81,t8:record:3,0,t8
dag-n16-r6-s71,82,t10:record:4,0,t10
dag-n16-r6-s71,83,t14:record:4,0,t14
dag-n16-r6-s71,84,t6:record:4,0,t6
dag-n16-r6-s71,85,t0:record:4,0,t0
dag-n16-r6-s71,86,t5:record:4,0,t5
dag-n16-r6-s71,87,t11:record:4,0,t11
dag-n16-r6-s71,88,t12:record:4,0,t12
dag-n16-r6-s71,89,t8:record:4,0,t8
dag-n16-r6-s71,90,t7:record:4,0,t7
dag-n16-r6-s71,91,t2:record:4,0,t2
dag-n16-r6-s71,92,t13:record:4,0,t13
dag-n16-r6-s71,93,t15:record:4,0,t15
dag-n16-r6-s71,94,t4:record:4,0,t4
dag-n16-r6-s71,95,t3:record:4,0,t3
dag-n16-r6-s71,96,t1:record:4,0,t1
dag-n16-r6-s71,97,t9:record:4,0,t9
dag-n16-r6-s71,98,t11:record:5,0,t11
dag-n16-r6-s71,99,t9:record:5,0,t9
dag-n16-r6-s71,100,t10:record:5,0,t10
dag-n16-r6-s71,101,t14:record:5,0,t14
dag-n16-r6-s71,102,t6:record:5,0,t6
dag-n16-r6-s71,103,t2:record:5,0,t2
dag-n16-r6-s71,104,t1:record:5,0,t1
dag-n16-r6-s71,105,t4:record:5,0,t4
dag-n16-r6-s71,106,t8:record:5,0,t8
dag-n16-r6-s71,107,t5:record:5,0,t5
dag-n16-r6-s71,108,t7:record:5,0,t7
dag-n16-r6-s71,109,t12:record:5,0,t12
dag-n16-r6-s71,110,t3:record:5,0,t3
dag-n16-r6-s71,111,t13:record:5,0,t13
dag-n16-r6-s71,112,t15:record:5,0,t15
dag-n16-r6-s71,113,t0:record:5,0,t0
