partition,dataset,example_id,seed,root_mode,root_parent,entry_facet,root_available,K_search,B_ceiling,B_label,theta_edge,theta_goal,max_hops,strategy,different_facet_goal,goal_triggered,goal_correct,false_goal,goal_precision,terminal_parent,terminal_facet,terminal_classification,terminal_text,question,path,path_depth,stop_reason,visited,visited_count,frontier_size,nodes_expanded,raw_proposals,edge_admitted_candidates,duplicate_proposals,cycles_prevented,peak_frontier,goal_tests,goal_comparisons,adjacency_lookup_comparisons,native_dot_products,oracle_parent,oracle_recall,oracle_precision,complete_oracle,later_oracle_recall,chain_complete,search_seconds,goal_test_seconds,cpu_dedup_seconds,root_routing_seconds,graph_index_build_seconds,total_routing_seconds,candidate_tensor_bytes,logical_reference_tokens,logical_parent_count,conceptual_active_parent_count,conceptual_active_parent_fraction,materialized_parent_count,materialized_native_kv_tokens,active_native_kv_fraction,native_kv_bytes,peak_active_parent_count,query_facet_count,query_support_tokens,cpu_reference_cache_bytes,adjacency_cache_bytes,goal_cache_bytes,routing_cache_bytes,h2d_transfer_bytes,h2d_transfer_seconds,prep_baseline_gpu_allocated_bytes,prep_peak_gpu_allocated_bytes,prep_peak_gpu_reserved_bytes,search_peak_gpu_allocated_bytes,search_peak_gpu_reserved_bytes,active_kv_tokens,generation_performed,tpot,theta_edge_label,theta_goal_label,condition_id,root_count_requested
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 4]",1,goal,"[0, 1, 8, 6, 11, 4]",6,1,1,11,5,0,0,1,5,45,13,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0007939999923110008,0.00037399999564513564,8.500006515532732e-06,0.002098900033161044,0.7888813000172377,0.7917742000427097,276,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 4]",1,goal,"[0, 1, 8, 6, 11, 4]",6,1,1,11,5,0,0,1,5,45,13,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0007925000390969217,0.0003733999910764396,8.600007276982069e-06,0.002098900033161044,0.7888813000172377,0.7917727000894956,276,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,14,154,13,141,7,11,13,117,182,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.007464900030754507,0.0010683000436984003,7.919996278360486e-05,0.002098900033161044,0.7888813000172377,0.7984451000811532,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,14,154,13,141,7,11,13,117,182,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.006154800008516759,0.0011291999835520983,8.040003012865782e-05,0.002098900033161044,0.7888813000172377,0.7971350000589155,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,1,5,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.000463999982457608,7.569999434053898e-05,6.600050255656242e-06,0.002098900033161044,0.7888813000172377,0.7914442000328563,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,0.0,1.0,0.0,1,5,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.00040769996121525764,7.43999844416976e-05,6.199989002197981e-06,0.002098900033161044,0.7888813000172377,0.791387900011614,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,0.0,1.0,0.0,8,6,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0005235999706201255,0.00014180003199726343,6.099988240748644e-06,0.002098900033161044,0.7888813000172377,0.7915038000210188,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 4]",1,goal,"[0, 1, 8, 6, 11, 4]",6,1,1,11,5,0,0,1,5,45,13,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0007512999582104385,0.0003733999328687787,5.999987479299307e-06,0.002098900033161044,0.7888813000172377,0.7917315000086091,276,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 4]",1,goal,"[0, 1, 8, 6, 11, 4]",6,1,1,11,5,0,0,1,5,45,13,194212096,[0],1.0,0.16666666666666666,1.0,1.0,1.0,0.0007326999912038445,0.0003501999890431762,7.00005330145359e-06,0.002098900033161044,0.7888813000172377,0.7917129000416026,276,3484,14,6,0.42857142857142855,0,0,0.0,0,6,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,5,55,13,42,3,11,13,117,65,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.0027385999565012753,0.0008980999700725079,1.6400008462369442e-05,0.002098900033161044,0.7888813000172377,0.7937188000069,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,5,55,13,42,3,11,13,117,65,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.00399279996054247,0.001023199933115393,2.4500128347426653e-05,0.002098900033161044,0.7888813000172377,0.7949730000109412,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,beam,False,1.0,0.0,1.0,0.0,1,5,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.0005925000295974314,0.00017849996220320463,7.90000194683671e-06,0.002098900033161044,0.7888813000172377,0.7915727000799961,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,beam,False,1.0,0.0,1.0,0.0,1,5,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.00045300001511350274,7.840001489967108e-05,7.099995855242014e-06,0.002098900033161044,0.7888813000172377,0.7914332000655122,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,beam,False,1.0,0.0,1.0,0.0,8,6,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0005494999932125211,0.00014379998901858926,6.100046448409557e-06,0.002098900033161044,0.7888813000172377,0.7915297000436112,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,beam,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 1, 4]",2,goal,"[0, 1, 8, 6, 11, 2, 4]",7,4,5,55,6,35,2,4,6,54,65,194212096,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.002423300000373274,0.0004688999615609646,8.369999704882503e-05,0.002098900033161044,0.7888813000172377,0.793403500050772,276,3484,14,7,0.5,0,0,0.0,0,7,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,beam,False,1.0,0.0,1.0,0.0,4,5,false_semantic_closure,[source token span 1024:1280],Does RoBERTa outperform BERT?,"[0, 1, 4]",2,goal,"[0, 1, 8, 6, 11, 2, 4]",7,4,5,55,6,35,2,4,6,54,65,194212096,[0],1.0,0.14285714285714285,1.0,1.0,1.0,0.0022080999915488064,0.00041170004988089204,7.98000255599618e-05,0.002098900033161044,0.7888813000172377,0.7931883000419475,276,3484,14,7,0.5,0,0,0.0,0,7,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2, 4, 12, 9, 10, 7, 3, 13, 5]",14,4,13,143,13,117,16,4,13,117,169,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.005558800010476261,0.0009824999724514782,0.0001446999958716333,0.002098900033161044,0.7888813000172377,0.796539000060875,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,53,oracle,[0],"{""0"": 5}",1.0,11,,none,12.308167695999146,,4,beam,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 2, 4, 12, 9, 10, 7, 3, 13, 5]",14,4,13,143,13,117,16,4,13,117,169,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.0074687000014819205,0.001236500043887645,0.0003179000341333449,0.002098900033161044,0.7888813000172377,0.7984489000518806,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_beam_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,breadth_first,False,1.0,0.0,1.0,0.0,1,2,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.0004335999838076532,9.450002107769251e-05,6.500049494206905e-06,0.0014140999992378056,0.7888813000172377,0.7907290000002831,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,breadth_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.00048510002670809627,0.0001419999753125012,6.099988240748644e-06,0.0014140999992378056,0.7888813000172377,0.7907805000431836,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,breadth_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0006215000175870955,0.00016660004621371627,6.999995093792677e-06,0.0014140999992378056,0.7888813000172377,0.7909169000340626,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,breadth_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0005115999956615269,0.00014650000957772136,6.499991286545992e-06,0.0014140999992378056,0.7888813000172377,0.790807000012137,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,breadth_first,False,1.0,0.0,1.0,0.0,5,8,false_semantic_closure,[source token span 1280:1536],Does RoBERTa outperform BERT?,"[0, 2, 5]",2,goal,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,12,132,13,119,4,11,13,117,156,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.005122100003063679,0.0009558000601828098,6.539997411891818e-05,0.0014140999992378056,0.7888813000172377,0.7954175000195391,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,14,154,13,141,7,11,13,117,182,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.007958900008816272,0.001074699976015836,9.680003859102726e-05,0.0014140999992378056,0.7888813000172377,0.7982543000252917,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,,4,breadth_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,14,154,13,141,7,11,13,117,182,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.006865200004540384,0.0011861000093631446,6.78999931551516e-05,0.0014140999992378056,0.7888813000172377,0.7971606000210159,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_breadth_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.20450392365455627,4,best_first,False,1.0,0.0,1.0,0.0,1,2,false_semantic_closure,[source token span 256:512],Does RoBERTa outperform BERT?,"[0, 1]",1,goal,"[0, 1]",2,1,1,11,1,0,0,1,1,9,13,194212096,[0],1.0,0.5,1.0,1.0,1.0,0.00044979999074712396,8.209998486563563e-05,7.399998139590025e-06,0.0014140999992378056,0.7888813000172377,0.7907452000072226,276,3484,14,2,0.14285714285714285,0,0,0.0,0,2,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q50,K11_Bnone_Eq25_Gq50_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.1091669201850891,4,best_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.000507500022649765,0.00014680001186206937,6.499991286545992e-06,0.0014140999992378056,0.7888813000172377,0.7908029000391252,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q65,K11_Bnone_Eq25_Gq65_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,-0.036633387207984924,4,best_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0005009999731555581,0.00014590000500902534,6.999995093792677e-06,0.0014140999992378056,0.7888813000172377,0.790796399989631,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q75,K11_Bnone_Eq25_Gq75_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.04641332477331157,4,best_first,False,1.0,0.0,1.0,0.0,8,3,false_semantic_closure,[source token span 2048:2304],Does RoBERTa outperform BERT?,"[0, 8]",1,goal,"[0, 1, 8]",3,1,1,11,2,0,0,1,2,18,13,194212096,[0],1.0,0.3333333333333333,1.0,1.0,1.0,0.0005048000020906329,0.00014670001110062003,6.200047209858894e-06,0.0014140999992378056,0.7888813000172377,0.7908002000185661,276,3484,14,3,0.21428571428571427,0,0,0.0,0,3,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q85,K11_Bnone_Eq25_Gq85_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.09909437894821181,4,best_first,False,1.0,0.0,1.0,0.0,5,8,false_semantic_closure,[source token span 1280:1536],Does RoBERTa outperform BERT?,"[0, 8, 5]",2,goal,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,4,44,13,31,3,11,13,117,52,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.003210199996829033,0.0010674000368453562,1.8900027498602867e-05,0.0014140999992378056,0.7888813000172377,0.7935056000133045,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q90,K11_Bnone_Eq25_Gq90_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,0.17289698421955102,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,5,55,13,42,3,11,13,117,65,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.003703300026245415,0.0012162001221440732,3.8400059565901756e-05,0.0014140999992378056,0.7888813000172377,0.7939987000427209,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,q95,K11_Bnone_Eq25_Gq95_H4_best_first_goal_calibration,1
validation,qasper,2001.02885:96b07373756d7854bccc3c12e8d41454ab8741f5,71,oracle,[0],"{""0"": 8}",1.0,11,,none,12.308167695999146,,4,best_first,False,0.0,0.0,0.0,,,,no_terminal,,Does RoBERTa outperform BERT?,[],,visited_budget,"[0, 1, 8, 6, 11, 4, 9, 2, 3, 13, 10, 7, 12, 5]",14,11,5,55,13,42,3,11,13,117,65,194212096,[0],1.0,0.07142857142857142,1.0,1.0,1.0,0.0030507000046782196,0.0011008999426849186,1.820008037611842e-05,0.0014140999992378056,0.7888813000172377,0.7933461000211537,276,3484,14,14,1.0,0,0,0.0,0,14,9,9,620984671,784,504,1288,21528840,0.008208700048271567,32609792,187742208,224395264,0,0,0,False,,q25,closed,K11_Bnone_Eq25_Gclosed_H4_best_first_goal_calibration,1
